Barcode,Description ,Price,Remarks,UPC
11433154345,Bansi karela powder 200 g ,$2.99,Add 0 in front ,
11433154307,Bansi trifala powder 200 g ,$2.99,Add 0 in front ,
817602016014,Veer amchur powder 200 g,$2.99,,
8400338080194,Veer neem powder 200 g ,$3.99,,
8400338080026,Veer triphala powder 200 g ,$3.99,,
,Veer dry dates ,,Warehouse generated barcode ,
840033813211,Veer dry mint leaves 50 g ,$0.99,,
,Veer black raisin ,,Warehouse generated barcode ,
11433114561,Deep himej 100 g,$4.99,Add 0 in front ,
11433114547,Deep harde whole 100 g ,$1.99,Add 0 in front ,
817602015192,Veer harde whole ,$1.99,,
,New india bazar cardamom whole ,,Warehouse generated barcode ,
,New india bazar cardamom seeds ,,Warehouse generated barcode ,
817602015871,Veer black cardamom 100 g ,$7.99,,
840033801577,Veer cardamom seeds 100 g,$5.99,,
829426704312,Veer cloves 100 g ,$3.99,,
,New india bazar cloves ,,Warehouse generated barcode ,
840033803472,Veer cardamom powder 100 g,$5.99,,
,Veer walnut shelled ,,Warehouse generated barcode ,
,Veer walnut no shell ,,Warehouse generated barcode,
817602013013,Veer jaggery cube 2 Lb ,$3.99,,
,New india bazar manakka ,,Warehouse generated barcode ,
,New india bazar black raisin ,,Warehouse generated barcode ,
,Veer black raisin ,,Warehouse generated barcode ,
,Veer green raisin ,,Warehouse generated barcode ,
,Veer green elaichi ,,Warehouse generated barcode ,
,Veer almond slice ,,Warehouse generated barcode ,
829426704916,Veer green cardamom 100 g,$4.99,,
,New india bazar almond powder ,,Warehouse generated barcode ,
,Veer almond powder ,,Warehouse generated barcode ,
,Veer cashew whole india ,,Warehouse generated barcode ,
840033811316,Veer cashew kernels jumbo 200 g ,$4.99,,
,New india bazar raw pista ,,Warehouse generated  barcode ,
,Veer almond (small packet),,Warehouse generated barcode ,
,Veer almond (big packet),,Warehouse generated barcode ,
856571006978,VP Dry dates 14 oz,$4.99,,
627374100862,New india bazar roasted salted pistachio 14 oz,$6.99,,
627374100060,New india bazar cashew whole 800 g,$10.99,,
,New india bazar tuti fruity ,,Warehouse generated barcode,
8906040911356,Veer rose water 250 mL,$2.99,,
8908000008243,Leo breakfast blend coffee 500 g,$5.99,,
8908000008045,Leo house blend coffee 500 g ,$6.99,,
8906102210069,Marvel yellow tea 1 kg ,$6.99,,
8901052000906,Tata tea gold 500 g,$6.99,,
68656013515,Surati assam tea 454 g,$2.99,Add 0 in front,
8901747000433,Wagh bakri premium tea 1 kg ,$8.99,,
8906005666666,Besh besh sukku coffee 200 g,$4.49,,
8901052004621,Tata tea premium 1 kg ,$11.99,,
11156059972,Tata tea premium 500 g ,$7.99,Add 0 in front ,
8901747001546,Wagh bakri premium 500 g,$4.99,,
8906000934388,Veer daliya split 2Lb,$6.99,,
817602015956,Veer roasted split chick peas 400 g ,$3.99,,
817602025818,Veer daliya whole 400 g,$3.99,,
11433152563,Bansi roasted gulabi channa ,$1.99,Add 0 in front ,
840033805605,Veer roasted gram 800 g,$5.49,,
856571006534,Veer double roasted chickpeas 14 oz,$4.99,,
817602016946,Veer roasted gram 400 g,$3.99,,
68656013140,Surati roasted channa 1 kg ,$8.99,add 0,
8906040911271,Veer chana lemon coriander 300 g,$3.49,,
8906040911264,Veer chana turmeric & himalayan salt 300 g ,$3.49,,
8906040911288,Veer roasted chana 350 g,$3.49,,
856904002035,Verka hing chana 400 g,$3.49,,
856904003650,Verka corn kala chana masala 300 g ,$3.49,,
856904003612,Verka roasted chana 2 Lb,$4.99,,
817602019916,Veer sabudana 2 Lb ,$5.99,,
777555113157,Omshakthi nylon sabudhana 1 Lb,$1.99,,
817602015277, Veer sago seeds 200 g ,$1.99,,
845786204293,Hans neem leavs 50 g,$1.99,,
817602026624,Veer alum rock Fatakdi 200 g,$3.99,,
845786051866,Hans rock salt 200 g,$1.79,,
845786051330,Hans fatkari alum 200 g,$2.49,,
,Veer alsi powder ,,Warehouse generated barcode ,
,Veer sesame brown ,,Warehouse generated barcode ,
,Veer sesame white ,,Warehouse generated barcode ,
829426706095,Veer ajwain 200 g,$2.99,,
,Veer alsi whole ,,Warehouse generated barcode ,
840033811187,Veer flax seeds 200 g,$1.79,,
817602021964,Vee dry amchur whole 200 g,$3.99,,
,Veer ajwain seeds ,,Warehouse generated barcode ,
840033805148,Veer barley whole with husk 100 g,$1.49,,
817602017073,Veer kalonji 200 g,$2.99,,
,Veer fennel seeds ,,Warehouse generated barcode ,
,Veer lucknavi saunf ,,Warehouse generated barcode ,
,Veer methi seeds ,,Warehouse generated barcode ,
8906040912308,Veer char goond 200 g,$2.99,,
777555113621,Omshakti fenugreek 400 g ,$3.99,,
,New india bazar horsegram ,,Warehouse generated barcode ,
,Veer horsegram ,,Warehouse generated barcode ,
,Veer star aniseed ,,Warehouse generated barcode ,
840033804400,Veer star anise seed badiya 100 g,$6.29,,
11433112772,Deep methi powder 200 g,$1.99,Add 0 in front ,
,New india bazar coconut powder ,,Warehouse generated barcode ,
8901738804453,Veer desicated coconut powder 1 Lb,$4.49,,
8901738804736,Veer coconut flakes 400 g,$4.49,,
8901738804453,Veer dessicated coconut powder 2 Lb ,$4.49,,
,New india bazar coconut fancy shredded ,,Warehouse generated barcode ,
829426704534,Veer coconut shreded 200 g,$1.99,,
,Veer dhania whole big packet ,,Warehouse generated barcode ,
,Veer dhania whole small packet,,Warehouse generated barcode ,
,Veer mustard brown ,,Warehouse generated barcode ,
8901738804033,Veer panch phuran ,$2.99,,
788889102526,HB mustard seeds small 100 g,$1.99,,
,New india bazar tukhmaria ,,Warehouse generated barcode ,
817602016373,Veer Dil seeds suva 200 g,$2.49,,
817602021964,Veer dry amchur whole 200 g,$3.99,,
845786051170,Hans chasq whole 100 gmj,$1.99,,
,Veer cumin seeds,,Warehouse generated barcode ,
,New india bazar cumin seeds ,,Warehouse generated barcode ,
840033804707,Veer tukmaria 100 g,$1.79,,
,Veer poppy seeds ,,Warehouse generated barcode ,
856571006282,VP black poppy seeds 14 oz ,$4.99,,
840033812108,Veer harde powder 100 g,$2.29,,
11433158503,Bansi charoli 200 g,$5.99,Add 0 in front,
11433154277,Bansi arrowroot powder 200 g,$1.29,Add 0 in front ,
8901738804057,New india bazar mithakku vodam 200 g,$2.49,,
,Veer dhana dal ,,Warehouse generated barcode ,
11433114516,Deep ganthoda whole 100 g,$2.49,Add 0 in front ,
11433162272,Deep turmeric whole 200 g,$1.99,Add 0 in front ,
709081274439,Happy leaf organic coriander whole 142 g,$3.99,,
709081274514,Happy leaf organic fenugreek seeds 397 g,$3.99,,
709081274538,Happy leaf organic amchur powder 340 g,$3.99,,
709081274484,Happy leaf organic cinnamon sticks round 99 g,$3.49,,
709081274514,Happy leaf fenugreek seeds 397 g,$3.99,,
723246176758,Laxmi mustard seeds 400 g,$3.49,,
840033811255,Veer lindi pepper 100 g,$3.99,,
8901738802558,Veer indian green cardamom powder 85 g,$5.99,,
840033812573,Veer organic rice flour 2 Lb,$2.99,,
840033812566,Veer organic fingermillet 2 ,$2.99,,
840033812511,Veer organic barley flour 2 Lb,$1.99,,
8906065230081,Malwa organic cloves whole 200 g,$15.99,,
723246177120,Laxmi ajwain seeds 400 g ,$3.49,,
723246176451,Laxmi cumin powder 400 g,$3.99,,
723246176420,Laxmi coriander seeds 400 g,$3.49,,
723246176826,Laxmi poppy seeds 100 g,$2.99,,
723246176758,Laxmi mustard seeds 400 g ,$3.49,,
723246176710,Laxmi methi seeds 400 g,$2.99,,
723246176475,Laxmi cumin seeds 400 g,$3.99,,
723246176574,Laxm garam masala powder 400 g,$4.49,,
723246176239,Laxmi red chilli powder 400 g,$3.49,,
723246177205,Laxmi turmeric powder 400 g,$3.49,,
840033812610,Veer organic wheat maida 2 Lb ,$3.99,,
829426706309,Veer besan 8 Lb ,$6.99,,
817602015642,Veer besan 4 Lb ,$5.49,,
817602015697,Veer maida 2 Lb ,$3.49,,
829426700048,Veer besan 4 Lb ,$5.99,,
829426700239,Veer ladu besan 2 Lb ,$3.49,,
817602013631,Veer idly rava 2 Lb ,$3.49,,
817602015604,Veer idli rava cream of rice 2 Lb ,$3.99,,
840033812542,Veer multigrain flour 2 Lb,$4.99,,
817602015727,Veer rice flour 4 Lb,$5.49,,
817602015703,Veer maida 4 Lb,$5.49,,
859403006450,Veer roasted suji fine 4 Lb,$5.49,,
859403006467,Veer roasted suji coarse 2 Lb ,$3.49,,
859403006474,Veer roasted suji coarse 4 Lb,$4.99,,
829426700468,Veer sooji fine 2 Lb,$2.99,,
840033813808,Veer samo moriya 800 g,$4.49,,
829426705401,Veer moraiyo 400 g,$2.49,,
840033810166,Veer moriya flour 400 g,$1.99,,
817602022046,Veer coconut slice 200 g,$2.49,,
817602017172,Veer rajagra flour 400 g,$2.99,,
890173885852,Shastha kodo millet flour 500 g,$4.49,,
817602026754,Veer sattu flour 400 g,$2.99,,
817602016724,Veer bajri flour 2 Lb ,$3.99,,
817602026808,Veer kuttu flour 400 g,$1.79,,
840033805056,Veer jav flour 2 Lb,$3.99,,
817602014058,Veer ragi flour 2 Lb ,$2.99,,
829426700154,Veer jowar flour 2 Lb ,$2.99,,
840033814423,Veer kangani atta 2 Lb,$3.49,,
840033803496,Veer singoda flour 400 g,$2.99,,
11433158985,Deep moong dal flavour 2 Lb ,$3.99,Add 0 in front,
829426706606,Veer moraiyo 800 g,$4.49,,
840033814638,Veer rock candy 400 g,$3.99,,
,Veer fannel sugar coated ,,Warehouse generated barcode,
8906040914340,Veer sweet makhana 500 g,$3.99,,
11433154161,Bansi sweet kheel 300 g,$2.99,Add 0 in front ,
817602025467,Veer sweet makhana 200 g,$1.99,,
,Veer sweet makhana ,,Warehouse generated barcode,
788889295402,HB puffed sugar balls 100 g,$1.99,,
28000333171,Nestle NIDO 360 g,$4.49,Add 0 in front,
8901747005148,Waghbakri ice tea orange 200 g ,$3.99,,
8901747005162,Waghbakri ice tea green tea 200 g,$3.99,,
8901747005131,Waghbakri ice tea lemon 200 g,$3.99,,
11433162623,Deep detox elixir mix 50 g,$1.99,Add 0 in front ,
11433162562,Deep premium haldi doodh mix 230 g,$4.49,Add 0 in front,
11433162609,Deep premium kahwa 150 g,$3.49,Add 0 in front,
11433162616,Deep premium masala doodh mix 400 g,$6.99,Add 0 in front,
11433162548,Deep premium indian style coffee latte mix 240 g,$4.49,Add 0 in front,
11433162531,Deep premium cinnamon cappuccino coffee latte mix 250 g,$4.99,Add 0 in front ,
11433162524,Deep premium cappauccino coffee latte mix 250 g,$4.99,Add 0 in front,
8906102210083,Marvel tea yellow 250 g,$0.99,,
723246176987,Laxmi tea masaa 100 g,$2.99,,
84643923865,Tea india loose black tea  453 g ,$3.99,,
856904002035,Verka hing chana 400 g ,$3.49,,
8906005666086,Narasu's udhyam roasted & ground 500 g ,$7.49,,
8906005666307,Narasu's udhayam filter coffee 200 gg,$3.49,,
8901030646225,BRU green label 500 g,$6.49,,
8906013870062,Coorg coffee 500 g,$5.99,,
8906002770366,Cothas south indian coffee 454 g,$6.99,,
7613034310477,Nescafe gold double choc mocha 184 g,$6.99,,
7613037037852,Nescafe gold cappuccino 180 g,$6.99,,
8711000672853,Jacobs cronat gold 200 g,$8.49,,
672201000051,Jacobs kronung 100 g,$5.99,,
8906005662095,Narasu's insta strong 50 g,$2.99,,
8906005662088,Narasu's insta strong 100 g,$1.99,,
8901030373916,Bru gold 50 g,$3.99,,
8904304715450,Shastha easy coffee 200 mL,$3.99,,
8906020588127,ID south indian filter coffee decoction 150 mL,$2.99,,
11156000141,Tetley ginger tea 144 g,$4.79,Add 0 in front ,
11156000158,Tetley masala tea 144 g,$4.79,Add 0 in front,
11156000301,Tetley green tea honey 108 g,$5.49,Add 0 in front ,
28000544652,Nescafe clasico decaf 100 g,$6.99,Add 0 in front ,
7613036314367,Nescafe gold decaf 100 g,$8.99,,
7613036394109,Nescafe gold 200 g,$11.99,,
799872446671,PB Blend suma coffee 200 g,$3.49,,
799872446688,PB blend suma coffee 500 g,$6.49,,
8906005665652,Narasu's master extra strong 200 g ,$4.49,,
8901030083907,BRU original 500 g ,$4.99,,
68400564454,Bru instant 100 g,$2.99,add 0,
28000467012,Nescafe clasico 50 g,$3.29,Add 0 in front ,
28000466312,Nescafe clasico 200 g,$6.99,Add 0 in front ,
28000462987,Nescafe clasico 300 g,$14.49,Add 0 in front,
7891000260388,Nescafe original extraforte 230 g ,$6.99,,
5998710983056,Nescafe classic 200 g,$12.99,,
8906005666512,Narasu's delite 500 g,$6.99,,
8908000008113,Leo madras blend 500 g,$6.29,,
856904003629,Verka roasted chana 4 Lb,$9.49,,
8906102210885,Marvel tea yellow 500 g,$4.99,,
8901747001546,Wagh bakri premium leaf tea 500 g,$4.99,,
11156000110,Tetley loose leaf tea 450 g,$4.79,Add 0 in front,
11156000134,Tetley elaichi flavor tea 144 g,$5.49,Add 0 in front,
8906048501450,Protinex vanilla delight flavour 400 g,$11.99,,
8906048500668,Protinex chocolate flavour 400 g,$11.99,,
8901747002475,Wagh bakri 3 in 1 instant tea 312 g,$4.99,,
8901747002444,Wagh bakri instant ginger tea 260 g,$4.49,,
8901747002451,Wagh bakri instant masala tea 260 g,$4.29,,
8901747002468,Wagh bakri instant cardamom tea 260 g,$4.29,,
8901747003182,Wagh bakri instant ginger tea karak chai 140 g,$4.49,,
855664004037,Quik tea masala instant chai tea latte 480 g,$6.99,,
855664004068,Quik tea plain instant chai tea latte 480 g,$6.99,,
855664004020,Quik tea cardamom instant chai tea latte 480 g,$6.99,,
855664004082,Quik tea ginger instant chai tea latte 480 g ,$6.99,,
855664004020,Quik tea ginger instant chai tea latte 160 g,$6.99,,
855664004105,Quik cafe madras coffee 240 g,$4.79,,
855664004006,Quik tea masala instant chai tea latte 240 g,$4.79,,
857895007399,Quik tea vegan turmeric ginger instant chai tea latte 240 g,$4.79,,
855664004990,Quik tea turmeric ginger instant chai tea latte 240 g,$4.79,,
857895007238,Quik tea mint ginger instant chai tea latte 240 g,$4.99,,
855664004013,Quik tea cardamom instant chai tea latte 240 g,$4.99,,
855664004167,Quik cafe turmeric ginger coffee 240 g ,$4.79,,
855664004433,Quik tea saffron masala 240 g,$4.79,,
857895007412,Quik tea pumpkin spice 300 g,$4.79,,
855664004099,Quik tea lemongrass instant chai tea latte 240 g,$4.79,,
855664004051,Quik tea masala instant chai tea latte 160 g,$4.79,,
855664004051,Quik tea cardamom instant chai tea latte 160 g,$4.99,,
855664004419,Quik cafe madras coffee 160 g,$4.79,,
855664004334,Quik tea tea bag cardamom chai ,$4.79,,
840033812443,Veer organic fennel seeds 1 Lb ,$5.99,,
856571006350,VP sunflower seeds kernal 14 oz,$3.99,,
856571006817,VP pumpkin seeds kernal 14 oz,$5.99,,
11433113786,Deep handva flour 2 Lb,$2.99,Add 0 in front ,
11433113724,Deep urad flour 2 Lb ,$4.49,Add 0 in front ,
11433158183,Deep kala chana besan 4 Lb,$4.99,Add 0 in front ,
845786053945,Hanskuttu flour 400 g,$1.99,,
11433158442,Deep bhakri flour 2 Lb,$2.99,Add 0 in front ,
11433158244,Deep fada cracked wheat 4 lb ,$4.49,Add 0 in front ,
11433156585,Deep roasted upma mix 4 Lb ,$4.99,Add 0 in front ,
,Veer milk mava powder ,,Warehouse generated barcode,
11433112819,Deep pani puri flour 2 Lb ,$3.49,Add 0 in front,
840033812450,Veer organic cinnamon sticks 100 g,$3.49,,
788000968833,Desi sugar jaggery powder 1 kg ,$4.99,,
692991704519,Jiva organic jaggery powder 400 g ,$2.99,,
692911706548,Jiva organic black pepper powder 200 g,$4.99,,
11433115636,Deep idli rava 2 Lb ,$2.99,Add 0 in front,
788889301288,Sun brand roasted upma sooji 2 Lb,$2.99,,
723246121215,Laxmi sooji coarse 4 Lb ,$5.49,,
11433152716,Deep coconut slices 200 g,$2.99,Add 0 in front ,
788889301028,Sun brand chana besan 2 Lb,$3.99,,
788889302308,Sun brand fada 4 Lb ,$5.99,,
8906014080019,Brahmins puttu podi 1 kg,$3.99,,
8906014086400,Brahmins dosa powder 1 kg ,$3.99,,
11433152693,Udupi coconut powder 400 g,$3.49,Add 0 in front ,
840033803571,Veer organic idli rava 4 Lb ,$7.99,,
8904011507027,Double horse roasted rice flour 1 kg,$3.49,,
8904011505504,Double horse red rice flour 1 kg,$3.49,,
11433153034,Deep roasted upma rava 2 lb,$2.99,Add 0 in front ,
8906008351064,Manna ragi flour 1 kg ,$1.99,,
8906008351057,Manna sprouted ragi flour 1 kg ,$1.99,,
840033814331,Veer organic gram flour 4 Lb ,$6.49,,
692991706643,Jiva organic amla powder 200 g,$3.49,,
692991709040,Jiva organic ashwagandha powder 100 g,$3.99,,
692991704199,Jiva organic kalonji 200 g,$3.99,,
788889301172,Sun brand raw rice 2 Lb ,$2.99,,
788889301103,Sun brand khaman flour 2 Lb ,$2.99,,
788889301073,Sun brand idli flour 2 lb ,$2.49,,
788889301127,Sun brand mathiya flour 2 lb n,$3.49,,
788889301233,Sun brand wheat flour 2 Lb ,$2.99,,
788889301158,Sun brand udad flour 2 Lb,$3.49,,
788889302155,Sun brand udad flour 4 Lb,$5.49,,
788889301219,Sun brand moong dal flour 2 Lb ,$2.99,,
81393006671,Chettinad pearled barnyard millet 5 lb ,$15.99,Add 0 in front ,
81393005827,Chettinad pearled kodo millet 2 Lb ,$5.99,Add 0 in front ,
81393005841,Chettinad pearled proso millet 2 Lb ,$5.99,Add 0 in front ,
81393006183,Chettinad pearled brown top millet 2 Lb,$5.99,Add 0 in front ,
81393005834,Chettinad pearled little millet 2 Lb,$5.99,Add 0 in front ,
81393006466,Chettinad pearled white sorghum millet 2 Lb,$5.99,Add 0 in front ,
81393006459,Chettinad pearled pearl millet 2 lb,$5.99,Add 0 in front ,
81393005803,Chettinad pearled barnyard millet 2 lb,$5.99,Add 0 in front ,
81393005810,Chettinad pearled foxtail millet 2 lb,$5.99,Add 0 in front ,
81393006428,Chettinad parboiled finger millet 2 lb,$5.99,Add 0 in front ,
890023003146,Surya gold groundnut oil 2 L,$12.99,,
8904010630375,Nirapara easy palappam podi 1 kg,$3.79,,
8904010631211,Nirapara roasted semolina 1 kg ,$3.49,,
8904010630092,Nirapara pathri podi 1 kg ,$3.49,,
8904010630139,Nirapara dosa podi 1 kg,$3.49,,
8904304713586,Shastha multi millet roti mix 1 Lb,$4.49,,
8904304713470,Shastha broken finger millet 500 g ,$4.99,,
8904304389170,Shastha multi millet dosa mix 500 g,$4.49,,
8904304389088,Shastha brown top millet 500 g ,$4.99,,
785018155408,Priya wheat rava 4 Lb,$4.99,,
8904304713456,Shastha broken pearl millet grits 500 g,$4.49,,
8904304389132,Shastha kodo millet 500 g,$4.99,,
8904304715566,Shastha irungu cholam 500 g ,$4.99,,
8904304714675,Shastha red quinoa 1 Lb ,$5.49,,
Barcode,Description ,Price,Remarks,
11433152433,Deep Chutney - Dry Garlic 150g,$2.99,Add 0 in Front,
11433113793,Deep Achaar - Hot Mango Pickle 10oz,$2.99,Add 0 in Front,
11433113809,Deep Achaar - Mango Gor-keri Pickle 340g,$3.29,Add 0 in Front,
11433113816,Deep Achaar - Hot Lime Pickle 283g,$2.99,Add 0 in Front,
11433113823,Deep Achaar - Sweet Lime Pickle 340g,$2.99,Add 0 in Front,
11433113908,Deep Achaar - Khaman Gunda Pickle 283g,$2.99,Add 0 in Front,
11433152426,Deep - Pickle Masala 200g,$2.49,Add 0 in Front,
11433113892,Deep Achaar - Shredded Mango Chundo Pickle 350g,$2.99,Add 0 in Front,
11433113960,Deep Achaar - Mixed Pickle 720g,$4.49,Add 0 in Front,
11433159753,Deep Achaar - Carrot Pickle 723g,$4.49,Add 0 in Front,
8711000672853,Jacobs - Cronat Gold 200g,$8.49,,
840033806046,NIB - Tutti Fruiti Cake Slice Wth Egg,$3.99,,
817602018933,NIB - Jalapeno Cheese Kulcha ,$3.99,,
8000500310427,Nutella Ferrero Biscuits 304g,$7.99,,
642583000864,Di Buon Gusto - Extra Virgin Olive Oil 1L,$13.99,,
8906102210069,Marvel Tea - Yellow 1kg,$6.99,,
932767952127,Shreeji - Double Mari (Urad Crackers) Without Hing 200g,$0.99,,
932767952110,Shreeji - Single Mari(Urad Crackers) Without Hing 200g,$0.99,,
8904085905118,Ambika - Pudhina Rice Paste 300g,$0.99,,
8904085905118,Ambika - Curry Leaf Rice Paste 300g,$0.99,,
8904085905101,Ambika - Coriander Rice Paste 300g,$0.99,,
8904085905071,Ambika - Puliyodharai Rice Paste 300g,$0.99,,
8904085905088,Ambika - Tomato Rice Paste 300g,$0.99,,
8904085905040,Ambika - Vathakuzhambu Rice Paste 300g,$0.99,,
8904304716594,Shastha - Multi Millet Pasta,$2.99,,
8904304715122,Shastha - Ragi Noodle,$2.49,,
8904304715153,Shastha - Red Rice Noodle,$2.49,,
8904304715139,Shastha - Multi Millet Noodle,$2.49,,
8904304715146,Shastha - Pearl Millet Noodle ,$2.49,,
8901738850603,Shastha - Red Poha 2 lbs,$3.99,,
8906147050064,Deccan Fresh - Methi Upma,$2.49,,
817602019268,NIB - Sutarfaini ,$3.99,,
818720000015,Brar - Sweet Corn Flour 4lb,$5.99,,
818720000022,Brar - Sweet Corn Flour 8lb,$9.99,,
767477007696,Dhanraj - Makki Da Atta 2lb,$3.99,,
8904083510390,24 Mantra - Corn Flour 4lb,$4.49,,
840033812535,Veer - Organic Corn Flour 2lb,$3.49,,
723246121000,Laxmi - Besan 10lb,$10.99,,
818720000053,Sher - Besan 8lb,$10.99,,
818720000046,Sher - Besan 4lb,$5.99,,
,AgroPure - Besan 4lb,$5.49,No barcode,
8901738200026,Veer - Phool Makhana 7 oz,$5.99,,
827016116064,Vinod - Kadai 3ltr with lid,$39.99,Taxable,
8901365100164,Prestige - Pressure Cooker 5.5ltr,$51.99,Taxable,
8902061017763,Milton - Insulated Casserole ,$13.99,Taxable,
817602026679,Mitti Cool - Earthen Cooker 3ltr,$49.99,Taxable,
,IKM - coffee maker,$12.99,No barcode/taxable,
51907887058,S.K. - Idly/Dhokla Maker,$16.99,Taxable,
827016111601,Vinod - 4.1 ltr kadai with lid,$39.99,Taxable,
8901165163123,Hawkins - 1 ltr pan,$22.99,Taxable,
8901365101673,Prestige - 5 ltr Pressure Cooker,$39.99,Taxable,
8901365202516,Prestige - 5.5 ltr Stainless Steel Pressure Cooker,$69.99,Taxable,
827016001230,Vinod - 5 ltr Pressure Cooker,$59.99,Taxable,
827016001216,Vinod - 2 ltr Pressure Cooker,$38.99,Taxable,
8901365202684,Prestige - 4 ltr Pressure Cooker,$64.99,Taxable,
8901365202479,Prestige - 2 ltr Pressure Cooker,$54.99,Taxable,
8901365100270,Prestige - 7.5 ltr Pressure Cooker,$69.99,Taxable,
8901365202493,Prestige - 3.5ltr Pressure Cooker,$59.99,Taxable,
,IKM - Idli Cooker,$38.99,No Barcode/Taxable,
8902061017763,Milton - Red Casserole ,$13.99,Taxable,
8908009790224,Mitti Cool - Curd Pot 1.5 Ltr,,Taxable,
8904058700375,LaxmanRekhaa,$3.49,Taxable,
53600164191,Organic Desi Natural Dahi 32oz,$4.49,Add 0 in front,
28000336974,Maggi 70g,$0.99,Add 0 in Front,
8901058891430,Maggi 280g,$2.99,,
8901058892819,Maggi 560g,$4.99,,
8859108201350,Sunfat - Coconut Water 17.5 fl oz,$2.79,,
8901663004003,Gala No Dust Broom,$3.99,Taxable,
850026379051,Shasta Adai Batter 30 Fl Oz,$6.99,,
817602019596,NIB - Plain Mathi,$3.99,,
817602019268,NIB - Sutarfaini ,$3.99,,
817602019473,NIB - Moong Dal Sev,$5.49,,
840033806503,NIB - Lemon Yogurt Slice Cake With Egg,$3.49,,
8904227314198,Zed Black - Lavender Incense Sticks,$1.49,Taxable,
8904227329314,Zed Black - Bakhour Incence Sticks,$1.49,Taxable,
8906137190466,Din Din Star - Mango 200g,$3.49,,
8906137190497,Din Din Star - Coffee 200g,$3.49,,
8906137190480,Din Din Star - Guava 200g,$3.49,,
8906137190473,Din Din Star - Paan 200g,$3.49,,
8906137190039,Din Din Star - Orange 200g,$3.49,,
8906137190022,Din Din Star - Imli 200g,$3.49,,
8906137190015,Din Din Star - Lychee 200g,$3.49,,
8906137190008,Din Din Star - Kaccha Aam 200g,$3.49,,
8906063831549,Kangana - Herbal Henna 100g,$2.99,Taxable,
8904227330440,Zed Black - Camphor Incense Sticks,$1.49,Taxable,
840033810180,Veer - Fried Onion Chips 800g,$4.49,,
817602015437,Veer - Chilli Powder Fine 400g,$4.49,,
829426706330,Veer - Corn Flakes 14oz,$1.99,,
829426703919,Veer - Coriander-Cumin Powder 400g,$3.99,,
8901738803937,Veer - Dhana Jeera Powder 400g,$3.99,,
8904227329024,Zed Black - Hawan Samagri 200g,$3.99,Taxable,
8904304715108,Shasta - Special Appalam 375g,$4.99,,
8904304716648,Shasta - Puffed Barley Cereal 200g,$3.99,,
8908007604011,Arbuda - Henna 250g,$3.99,Taxable,
723246283500,Laxmi - Peanuts 3.5 lb,$5.99,,
817602019084,NIB - Roasted Peanuts Without Salt,$5.99,,
840033804820,NIB - Uncooked Fulka Roti Home Taste,$4.99,,
8901058895773,Maggi - Hot and Sweet 1 kg,$5.99,,
8906013641471,Jagdish - Farsi Puri 200g,$1.99,,
8906013640375,Jagdish - Farali Chevdo 200g,$1.99,,
8906013645103,Jagdish - Chatpata Khakhra 200g,$2.49,,
8901777165126,Vadilal - Puran Poli 400g,$2.99,,
795130022588,Gullon - Sugar Free Maria Cookies 400g,$3.29,,
840033813723,NIB - Dandiya Pair,$4.99,Taxable,
840033813747,NIB - Dandiya Pair,$4.99,Taxable,
840033813754,NIB - Dandiya Pair,$4.99,Taxable,
8904227329345,Zed Black - Sandalwood Incense Sticks,$1.49,Taxable,
8901777001684,Vadilal - Green Peas 2lb,$4.99,,
840033812573,Veer Organic Rice Flour 2lb,$3.99,,
840033812511,Veer Organic Barley Flour 2lb,$3.99,,
840033812610,Veer Organic Wheat Maida 2lb,$3.99,,
840033812580,Veer Organic Quinoa Flour 2lb,$3.99,,
840033812566,Veer Organic Ragi Flour 2lb,$3.99,,
840033812542,Veer Organic Multigrain Flour 2lb,$4.49,,
20253700000,Sweet Makhana,,Warehouse Generated Code,
8901777325711,Vadilal Currued Patra 11oz,$3.49,,
8904227329321,Zed Black - Oudh Incense Sticks,$1.49,Taxable,
24600010887,Morton - Iodized Sea Salt 1lb,$3.99,Add 0 in Front,
8901058892789,Maggi Masala Noodles 560g,$4.99,,
817602017158,Veer - Curry Powder 800g,$6.99,,
840965003766,MTR - 3 Minute Breakfast Magic Masala Upma 80g,$1.79,,
20350600000,Char Magaz,,Warehouse Generated Code,
8906082650732,Athavale's - Jowar Chakali Sticks 200g,$2.99,,
8906082650176,Athavale's - Methi Mathri 200g,$2.99,,
8906082650572,Athavale's - Batata Chiwada Spicy 200g,$2.99,,
8906082650596,Athavale's - Sabudana Chiwada 200g,$2.99,,
8906082650749,Athavale's - Corn Sticks 200g,$2.99,,
8906082650725,Athavale's - Ragi Chakali Sticks 200g ,$2.99,,
8906147050415,Deccan Fresh - Sunnundalu 200g,$6.99,,
8906147050361,Deccan Lemon Tea 150ml,$2.49,,
8906147050323,Deccan - Plain Tea Decoction 150ml,$2.49,,
8906147050330,Deccan - Masala Tea Decoction 150ml,$2.49,,
8906147050392,Deccan - Sulaimani Tea Decoction 150ml,$2.49,,
8906147050309,Deccan - Ginger Tea Decoction 150ml,$2.49,,
767477102308,Dhanraj Atta - Blue Bag 20lb,$15.99,,
817602015383,Veer - Cumin Powder 800g,$7.49,,
829426706668,Veer - Coriander Powder 800g,$6.99,,
817602018407,NIB - Mango Cake With Egg,$6.99,,
8906013645042,Jagdish - Plain Khakhra 200g,$2.49,,
8906013641358,Jagdish - Mini Bhakarwadi 200g,$1.99,,
